="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)"
="F15_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-8.322***",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.198)",="",="",="",="",=""
="res15",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.001***",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.030)",="",="",="",=""
="F16_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-1.587",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.635)",="",="",="",=""
="F16_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-11.310***",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.134)",="",="",="",=""
="res16",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.002***",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.029)",="",="",=""
="F17_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-2.420",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.887)",="",="",=""
="F17_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-11.408***",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.134)",="",="",=""
="res17",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.004***",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.032)",="",=""
="F18_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-3.305",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.260)",="",=""
="F18_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-11.907***",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.524)",="",=""
="res18",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.001***",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.031)",=""
="F19_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-2.830",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.386)",=""
="F19_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-11.130***",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.465)",=""
="res19",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.000***"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.033)"
="F20_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-2.484"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.545)"
="F20_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-12.498***"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.717)"
="Observations",="31986",="31977",="31969",="31965",="31961",="31956",="31950",="31949",="31946",="31943",="31941",="31939",="31933",="31932",="31930",="31928",="31926",="31923",="31921",="31921",="31918"
="R-squared",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
